@relation DesireHD_20_07-weka.filters.unsupervised.attribute.Remove-R1

@attribute Room {L2.MC,PL1.MC,L1.MC,PL2.MC,SRMC}
@attribute 00:0c:42:05:4b:5f numeric
@attribute 00:12:a9:17:00:46 numeric
@attribute 00:12:a9:17:00:48 numeric
@attribute 00:12:a9:17:00:c6 numeric
@attribute 00:12:a9:17:00:c8 numeric
@attribute 00:12:a9:17:11:06 numeric
@attribute 00:12:a9:17:11:08 numeric
@attribute 00:12:a9:17:24:c6 numeric
@attribute 00:12:a9:17:24:c8 numeric
@attribute 00:12:a9:17:4a:c6 numeric
@attribute 00:12:a9:17:4a:c8 numeric
@attribute 00:12:a9:17:50:c8 numeric
@attribute 00:12:a9:17:6b:06 numeric
@attribute 00:12:a9:17:6b:08 numeric
@attribute 00:12:a9:17:7b:46 numeric
@attribute 00:12:a9:17:7b:48 numeric
@attribute 00:12:a9:17:90:06 numeric
@attribute 00:12:a9:17:90:08 numeric
@attribute 00:13:80:94:14:80 numeric
@attribute 00:24:b2:8d:28:66 numeric

@data
L2.MC,?,?,?,?,?,-69,-70,?,?,?,?,?,?,?,-75,-77,?,?,?,?
L2.MC,?,?,?,?,?,-65,-64,?,?,?,?,?,?,?,?,-75,?,?,?,?
L2.MC,?,?,?,?,?,-69,-71,?,?,?,?,?,?,?,-88,-86,?,?,?,?
L2.MC,?,?,?,?,?,-74,-74,?,?,?,?,?,?,?,-83,-82,?,?,?,?
L2.MC,?,?,?,?,?,-76,-76,?,?,?,?,?,?,?,-86,-87,?,?,?,?
L2.MC,?,?,?,?,?,-73,-72,?,?,?,?,?,?,?,-81,-88,?,?,?,?
L2.MC,?,?,?,?,?,-78,-78,?,?,?,?,?,?,?,-84,-82,?,?,?,?
L2.MC,?,?,?,?,?,-64,-72,?,?,?,?,?,?,?,-80,-84,?,?,?,?
L2.MC,?,?,?,?,?,-71,-69,?,?,?,?,?,?,?,-83,-80,?,?,?,?
L2.MC,?,?,?,?,?,-67,-72,?,?,?,?,?,?,?,-77,-82,?,?,?,?
L2.MC,?,?,?,?,?,-73,-69,?,?,?,?,?,?,?,-83,-77,?,?,?,?
L2.MC,?,?,?,?,?,-70,?,?,?,?,?,?,?,?,?,-80,?,?,?,?
PL1.MC,?,?,?,-87,-86,-88,-88,?,?,?,?,?,?,?,-74,-73,?,?,?,?
PL1.MC,?,?,?,-84,-87,-87,-83,?,?,?,?,?,?,?,-72,-72,?,?,?,?
PL1.MC,?,?,?,-86,-87,-83,-78,?,?,?,?,?,?,?,-74,-73,?,?,?,?
PL1.MC,?,?,?,-88,-87,-77,-86,?,?,?,?,?,?,?,-73,-72,?,?,?,?
PL1.MC,?,?,?,-88,-88,-88,-87,?,?,?,?,?,?,?,-77,-77,?,?,?,?
PL1.MC,?,?,?,-88,-85,-86,-87,?,?,?,?,?,?,?,-71,-71,?,?,?,?
PL1.MC,?,?,?,-86,-87,-84,?,?,?,?,?,?,?,?,-75,-77,?,?,?,?
PL1.MC,?,?,?,-88,-85,-86,?,?,?,?,?,?,?,?,-86,-85,?,?,?,?
PL1.MC,?,?,?,-84,-88,?,?,?,?,?,?,?,?,?,-83,-82,?,?,?,?
PL1.MC,?,?,?,?,-88,?,?,?,?,?,?,?,?,?,-75,-75,?,?,?,?
PL1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-76,-76,?,?,?,?
PL1.MC,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-71,-71,?,?,?,?
PL1.MC,?,?,?,-88,-88,-87,-87,?,?,?,?,?,?,?,-76,-75,?,?,?,?
PL1.MC,?,?,?,-83,-83,-81,-82,?,?,?,?,?,?,?,-76,-76,?,?,?,?
