@relation allDataForWeka-weka.filters.unsupervised.attribute.Remove-R1

@attribute Room {L2.MC,PL1.MC,L1.MC,PL2.MC,SRMC}
@attribute 00:0c:42:05:4b:5f numeric
@attribute 00:12:a9:17:00:46 numeric
@attribute 00:12:a9:17:00:48 numeric
@attribute 00:12:a9:17:00:c6 numeric
@attribute 00:12:a9:17:00:c8 numeric
@attribute 00:12:a9:17:11:06 numeric
@attribute 00:12:a9:17:11:08 numeric
@attribute 00:12:a9:17:24:c6 numeric
@attribute 00:12:a9:17:24:c8 numeric
@attribute 00:12:a9:17:4a:c6 numeric
@attribute 00:12:a9:17:4a:c8 numeric
@attribute 00:12:a9:17:50:c8 numeric
@attribute 00:12:a9:17:6b:06 numeric
@attribute 00:12:a9:17:6b:08 numeric
@attribute 00:12:a9:17:7b:46 numeric
@attribute 00:12:a9:17:7b:48 numeric
@attribute 00:12:a9:17:90:06 numeric
@attribute 00:12:a9:17:90:08 numeric
@attribute 00:13:80:94:14:80 numeric
@attribute 00:24:b2:8d:28:66 numeric

@data
L2.MC,?,?,?,?,?,-82,-82,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-81,-81,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-78,-78,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-79,-79,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-81,-81,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-82,-82,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-88,-88,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-71,-72,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-80,-79,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-77,-78,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-70,-70,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-74,-75,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-79,-78,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-85,-84,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-78,-79,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-70,-70,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-87,-88,?,?,?,?,?,?,?,-87,-87,?,?,?,?
L2.MC,?,?,?,?,?,-76,-74,?,?,?,?,?,?,?,-87,-87,?,?,?,?
L2.MC,?,?,?,?,?,-65,-66,?,?,?,?,?,?,?,-89,-89,?,?,?,?
L2.MC,?,?,?,?,?,-65,-65,?,?,?,?,?,?,?,-91,-88,?,?,?,?
L2.MC,?,?,?,?,?,-72,-72,?,?,?,?,?,?,?,-87,-89,?,?,?,?
L2.MC,?,?,?,?,?,-72,-72,?,?,?,?,?,?,?,-91,-88,?,?,?,?
L2.MC,?,?,?,?,?,-72,-71,?,?,?,?,?,?,?,-88,-88,?,?,?,?
L2.MC,?,?,?,?,?,-76,-71,?,?,?,?,?,?,?,-89,-86,?,?,?,?
L2.MC,?,?,?,?,?,-75,-75,?,?,?,?,?,?,?,?,-89,?,?,?,?
L2.MC,?,?,?,?,?,-77,-77,?,?,?,?,?,?,?,?,-90,?,?,?,?
L2.MC,?,?,?,?,?,-78,-78,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-81,-80,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-69,-69,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-77,-76,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-81,-80,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-77,-76,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-81,-81,?,?,?,?,?,?,?,?,?,?,?,?,?
L2.MC,?,?,?,?,?,-75,-75,?,?,?,?,?,?,?,?,?,?,?,?,?
